Visa,Citibank,4215774835080519,Malcom B Rosenthal,103,04/2012,04/2030,22,2355,166800
Diners Club International,Diners Club,30424556373427,Sally Q Bryan,975,09/2014,09/2031,21,2594,15400
Diners Club International,Diners Club,30978442288388,Horacio A Shores,159,02/2011,02/2012,18,1406,87700
American Express,American Express,375859536311489,Martin Calderon,4765,03/2014,03/2027,24,3260,54100
Japan Credit Bureau,JCB,3574738975447652,Tomi Hills,746,09/2016,09/2035,10,2201,20800
Diners Club International,Diners Club,30123903257537,Christina A Bauer,9,12/2015,12/2029,13,3743,35400
Japan Credit Bureau,JCB,3571667592764319,Anderson P Byrnes,5,08/2014,08/2026,13,8402,188000
Diners Club International,Diners Club,36264450493044,Leslie Mckay,318,09/2013,09/2028,26,3448,79700
Visa,Barclays,4192390623970501,Norris Mccaskill,480,09/2008,09/2028,22,615,152300
Master Card,Citibank,5161794822523124,Gerald W Barron,602,06/2008,06/2012,15,4068,14100
American Express,American Express,343558581963868,Kenna V Lusk,382,03/2008,03/2020,15,3218,131100
Visa,Chase,4511430999995015,Carolyn Terrell,809,08/2013,08/2015,4,4119,90600
American Express,American Express,348155330492607,Kirk P Laroche,2496,04/2017,04/2024,1,5743,76200
American Express,American Express,370252248240730,Jeffery G Nixon,13,08/2014,08/2034,8,9761,39800
Visa,Chase,4274000728219925,Hilario N Slone,383,03/2016,03/2030,27,5411,138700
American Express,American Express,377304324167304,Anne Jordan,8152,11/2017,11/2019,28,2230,51300
Diners Club International,Diners Club,36416515076954,Bryon R Byars,299,12/2014,12/2033,4,9842,100900
Diners Club International,Diners Club,30493521719782,Edward D Branch,988,11/2016,11/2029,26,4675,102400
Japan Credit Bureau,JCB,3536925602492113,Harriette Bryan,385,08/2008,08/2025,6,1539,158000
American Express,USAA,341485328169611,Fred Q Lamb,3577,02/2016,02/2018,27,3730,179800
American Express,American Express,347467120156552,Jolie Q Pettigrew,3970,01/2007,01/2010,12,8184,154800
Visa,PNC,4237587090375497,Phyllis I Nielsen,763,01/2011,01/2019,26,3615,191400
Visa,Barclays,4959441234470275,Ali L Coffin,486,10/2010,10/2020,27,5319,137700
Japan Credit Bureau,JCB,3556040059352086,Kevin H Dixon,973,09/2007,09/2021,24,3096,118700
Japan Credit Bureau,JCB,3545221260977929,Norma L Rust,384,03/2010,03/2011,24,469,181100
Japan Credit Bureau,JCB,3575289064615279,Suzanne H House,965,05/2008,05/2024,19,8111,60700
Japan Credit Bureau,JCB,3529235478609819,Julie P Cullen,540,12/2011,12/2023,1,281,162000
Discover,Discover,6557388220944584,Ida Dunlap,681,08/2014,08/2032,21,5360,55200
Master Card,Chase,5330433948503761,Glynis S Braun,754,10/2015,10/2023,21,4724,10500
Visa,Chase,4508865729941661,Jesse Franco,999,08/2009,08/2021,10,4704,182900
Discover,Discover,6011899323160837,Elayne B Pitts,670,09/2011,09/2013,1,4927,61400
Discover,Discover,6011695181714701,Miguel Lang,887,08/2016,08/2035,26,643,177300
Diners Club International,Diners Club,36586565898521,Anya M Dewey,565,07/2011,07/2020,25,3713,41200
Discover,Discover,6011771114068455,Martin P Holt,730,05/2012,05/2017,2,5727,88100
Master Card,Citibank,5438528422758202,Janelle C Graff,156,09/2016,09/2025,18,386,21300
Diners Club International,Diners Club,30095424830754,Jennifer C Hogan,695,01/2009,01/2011,5,1183,177900
Master Card,Bank of America,5432665286218448,Michale I Bowie,114,04/2012,04/2023,16,3844,65500
Visa,Citibank,4685545094052691,Eddie U Ortiz,424,06/2011,06/2014,9,2584,173400
Discover,Discover,6011255562638217,Haywood Stanley,748,12/2014,12/2029,13,569,98200
American Express,American Express,348113710387913,Judith Velazquez,9886,03/2011,03/2022,5,870,137200
Discover,Discover,6011830264903257,Michale Q Jarrett,84,08/2008,08/2015,1,6571,45500
Visa,Cabela�s WFB,4232050117537503,Dustin T Shelton,108,05/2012,05/2018,14,1533,137200
Visa,Chase,4667282492369830,Buster Daly,542,11/2009,11/2025,10,4828,163100
Japan Credit Bureau,JCB,3540569775124949,Susan W Munoz,840,04/2013,04/2015,15,7276,121200
Master Card,Chase,5203920566911437,Javier A Kerr,748,08/2014,08/2034,9,2306,174900
Diners Club International,Diners Club,30158912355179,Walter X Suarez,189,10/2007,10/2021,26,1967,122900
Diners Club International,Diners Club,30105157907636,Toshiko V Knoll,335,10/2015,10/2027,12,3109,82800
Visa,Citibank,4687953640419976,Diana K Figueroa,322,04/2008,04/2021,14,6186,18800
Diners Club International,Diners Club,30523450869115,Dung K Fountain,513,04/2016,04/2031,3,6821,38700
Visa,Chase,4106097333564277,Dana P Peters,421,02/2016,02/2018,25,7194,199000
Japan Credit Bureau,JCB,3586343360066856,Donny E Conrad,297,04/2009,04/2027,25,3611,138700
Japan Credit Bureau,JCB,3581631413332092,Clifford M Abbott,421,07/2016,07/2033,11,8626,185900
Visa,Barclays,4006856136793420,Juliane Kell,827,09/2007,09/2021,26,156,101300
Discover,Discover,6531643898293222,Rose Lang,976,04/2017,04/2034,2,7721,77400
Visa,Bank of America,4018569635418789,Lavette A Mchenry,111,04/2011,04/2016,18,2942,162200
Master Card,Chase,5374892100124053,Beatrice Case,184,02/2010,02/2023,5,403,46900
Diners Club International,Diners Club,30012205395451,Francisca K Rose,61,11/2016,11/2034,17,8023,10700
Visa,Chase,4177379394214388,June F Clay,333,06/2009,06/2016,7,7031,18400
Master Card,GE Capital,5426116184561974,Hester L Turpin,206,04/2009,04/2028,17,8773,48900
Visa,Wells Fargo,4834593112103161,Oscar S Nunez,832,07/2008,07/2011,1,4125,164800
Master Card,Barclays,5475925078746412,Denny Xiong,941,08/2013,08/2023,2,5717,181000
Visa,Chase,4837492407233899,Ronnie U Buckner,206,02/2015,02/2022,2,9870,74200
Japan Credit Bureau,JCB,3589346164760662,Sidney H Mann,529,05/2015,05/2032,24,4995,129600
Visa,Citibank,4495738205531535,Frank E Holcomb,149,02/2016,02/2028,15,3741,176500
Visa,Cabela�s WFB,4739648495508760,Whitney Clifford,777,10/2012,10/2023,4,4517,192200
Japan Credit Bureau,JCB,3535306244815600,April P Rocha,547,05/2011,05/2027,7,3022,138800
Master Card,Wells Fargo,5141195826614577,Mariah Gates,365,04/2016,04/2030,7,9379,68500
American Express,American Express,370263208644449,Ernest Ware,5709,05/2010,05/2011,24,1569,198400
Japan Credit Bureau,JCB,3533750091971119,Martin J Ketchum,872,06/2015,06/2028,26,596,87700
Diners Club International,Diners Club,30067550133626,Manuel K Haley,419,09/2008,09/2023,27,8596,46500
Visa,Bank of America,4653203515564260,Jeremy W Darling,419,01/2013,01/2017,8,3726,90000
Discover,Discover,6011993076822089,Marjorie O Randall,529,12/2012,12/2024,9,7826,187200
Master Card,Citibank,5144144226546762,Sonny I Munger,809,01/2009,01/2027,1,6426,199100
Diners Club International,Diners Club,30010154363470,Anita R Moses,997,12/2009,12/2023,15,9801,97200
Visa,Chase,4336741845956958,Charita R Cornwell,257,12/2011,12/2012,6,6529,161700
Discover,Discover,6473253521471680,Leon Pierce,686,02/2011,02/2025,2,2663,109400
Discover,Discover,6011642041037642,Jesus J Higginbotham,662,08/2016,08/2024,14,4682,68300
Diners Club International,Diners Club,30143216666968,Regina D Valdez,789,12/2010,12/2027,5,9234,108900
Discover,Discover,6486744069527326,Leanora E Dabbs,354,04/2011,04/2024,7,8124,175600
Diners Club International,Diners Club,30537372929260,Glen Cunningham,501,09/2013,09/2024,5,691,158300
Visa,Chase,4678262800974551,Collene Nestor,493,09/2008,09/2021,18,4653,77800
Visa,GE Capital,4464942342081860,Shannon I Anderson,473,06/2015,06/2020,10,9657,39000
Diners Club International,Diners Club,30112489528627,Shayla Samuels,443,01/2008,01/2017,7,8352,176700
American Express,American Express,379849743893375,Elsie J Moses,5974,10/2010,10/2019,27,8017,67800
Master Card,Bank of America,5373396753969468,Nathanael Z Spencer,155,03/2015,03/2024,7,1143,87600
Discover,Discover,6011551448726808,Roy E Haynes,785,04/2013,04/2019,27,7279,81700
Discover,Discover,6011931965063381,Melonie Y Dinkins,179,12/2010,12/2011,14,6710,69500
Japan Credit Bureau,JCB,3554081365472814,Sharon W Bowers,547,05/2008,05/2015,10,1774,184400
Master Card,Wells Fargo,5255416282168284,Russ X Hoy,74,06/2016,06/2033,1,5882,20400
Master Card,Chase,5478612071555167,Anthony U Keith,468,05/2017,05/2024,2,7537,53500
Discover,Discover,6221777002476490,Ismael Leyva,696,09/2007,09/2015,22,5010,131100
Discover,Discover,6011270649862649,Richard K Michael,807,05/2016,05/2029,19,2149,116100
American Express,American Express,349278921739043,Evita Montoya,5418,11/2014,11/2023,13,1429,113600
American Express,American Express,379123041593669,Douglas A Daugherty,4735,02/2015,02/2033,23,3379,156500
Japan Credit Bureau,JCB,3556660352451648,Kristina R Coulter,485,11/2007,11/2008,23,2536,52300
Visa,Citibank,4490806037635546,Jamie Rosario,38,09/2016,09/2028,24,6919,89500
Discover,Discover,6011096491337814,Ben B Douglas,657,02/2013,02/2016,12,7579,79300
Diners Club International,Diners Club,30212044029564,Grace Barlow,122,03/2017,03/2030,17,6043,78400
Japan Credit Bureau,JCB,3581887095362373,Marisha Willett,123,01/2010,01/2030,18,3696,116600
Master Card,GE Capital,5106366347223742,Randall Perkins,947,01/2016,01/2017,13,8480,73900
Japan Credit Bureau,JCB,3537183036674695,Valene K Boss,886,10/2015,10/2026,23,271,21800
Discover,Discover,6505332142683386,Dustin B Willis,942,09/2017,09/2021,7,8340,40900
Master Card,Chase,5294754387276666,Johnie J Sadler,27,09/2017,09/2028,16,8184,145900
American Express,U.S. Bancorp,370473274500892,Martha L Conrad,9428,04/2010,04/2029,8,3378,92900
American Express,American Express,377882607602691,Clementine Kerr,8607,11/2017,11/2026,18,2992,72400
Visa,PNC,4370540099594193,Bryan I Benson,714,08/2017,08/2028,26,434,185100
Diners Club International,Diners Club,36181568183012,Sterling H Harmon,135,09/2014,09/2023,8,3632,14100
Visa,Capital One,4376083067644488,Francis Finley,411,10/2017,10/2022,7,4341,13500
Visa,GE Capital,4379262263858756,Ray Caban,754,09/2015,09/2031,27,683,71200
Diners Club International,Diners Club,30386111756455,Paul N Rodgers,277,04/2013,04/2017,25,8125,194000
Master Card,Bank of America,5268841761553612,Vanesa Y Jasso,361,06/2008,06/2015,1,769,18800
Discover,Discover,6551890282952955,Samantha Z Harrison,892,04/2013,04/2030,4,4808,143300
Japan Credit Bureau,JCB,3579313239513148,Cherry Z Tackett,998,03/2008,03/2016,19,6149,57900
Master Card,Bank of America,5118235605848456,Jessica B Rose,404,06/2008,06/2016,17,3626,103400
Visa,Chase,4010534388812420,Edmund A Ezell,370,03/2017,03/2027,13,1074,159100
American Express,American Express,373924166513796,Leroy U Fitzpatrick,6746,10/2008,10/2013,6,5965,164200
Master Card,Chase,5152399768924590,Glory A Simonson,419,03/2012,03/2026,23,8959,48400
American Express,Bank of America,349495885397820,Bradley Hammond,746,12/2010,12/2020,9,8850,20100
Discover,Discover,6011145247530964,Troy T Maness,337,08/2010,08/2022,3,6936,31800
Discover,Discover,6011555879383013,Jorge Talley,802,10/2015,10/2031,11,6273,14300
American Express,American Express,379173534512247,Ted A Echevarria,7434,02/2016,02/2031,2,6858,49800
Japan Credit Bureau,JCB,3572079453616977,Sam Figueroa,55,09/2017,09/2036,10,1189,76900
American Express,American Express,378377147594622,Jung M Huddleston,9526,06/2017,06/2037,21,4308,105600
Visa,Bank of America,4139355511805347,Kelly U Jenkins,359,12/2015,12/2034,8,3496,57600
American Express,USAA,340959146333816,Bernardo Bogan,5133,01/2017,01/2030,9,9673,123100
American Express,USAA,342557897220899,Ernest P Rodriquez,7350,09/2011,09/2030,11,1792,55700
Japan Credit Bureau,JCB,3530723155281793,Jonathan Mchugh,888,12/2014,12/2018,18,7862,191800
Diners Club International,Diners Club,30933450451162,Chad H Salazar,227,08/2008,08/2026,27,9241,159800
American Express,U.S. Bancorp,371624204149338,Nga J Talbert,1880,08/2010,08/2030,19,5712,112400
Visa,Chase,4250303629932887,Philip E Owens,79,05/2015,05/2016,10,6351,197900
Discover,Discover,6011305624346679,Wade L Rau,119,07/2008,07/2015,27,8650,52500
Diners Club International,Diners Club,30046739508429,Tracy D Holland,657,09/2013,09/2025,13,5980,143100
Diners Club International,Diners Club,30304869204529,Sacha Bergman,856,11/2016,11/2030,19,681,182900
Discover,Discover,6011063951685157,Leon U Colon,633,04/2017,04/2023,25,8380,162500
Discover,Discover,6011273193686760,Trinity K Bautista,204,11/2010,11/2018,27,4256,57600
Japan Credit Bureau,JCB,3557451912087745,Ida Hinton,517,05/2008,05/2018,5,6589,98000
American Express,American Express,370088093264189,Shenika Q Thomson,7363,05/2008,05/2027,23,9082,75300
Japan Credit Bureau,JCB,3555333890347048,Leslie C Kent,207,11/2007,11/2011,26,4996,121800
Japan Credit Bureau,JCB,3553367556537429,Alane U Kenney,86,08/2016,08/2018,19,1451,177700
Visa,USAA,4211579493511794,Alex H Wise,449,12/2008,12/2015,17,6373,172100
Master Card,Capital One,5179454986615261,Vito E Rowland,549,08/2013,08/2025,3,8123,118400
Discover,Discover,6011173578935826,Ernest G Hayden,720,09/2007,09/2017,21,5201,193800
Discover,Discover,6465249160390249,Terence G Odell,800,03/2013,03/2020,14,1355,165100
Master Card,Citibank,5185804233155275,Steve J Ingram,546,04/2014,04/2024,11,7600,27100
Visa,Chase,4791965920786273,Kareen R Layton,620,01/2015,01/2033,2,4122,198900
Master Card,USAA,5201234476569265,Sheila R Thomas,619,06/2013,06/2026,27,664,113100
Master Card,USAA,5171205516011316,Savannah D Redding,899,03/2014,03/2018,20,7089,163000
Visa,Chase,4882945520147860,Victoria D Oneill,911,01/2007,01/2024,18,6533,53200
American Express,American Express,374856235372722,Leonia D Nagle,7823,03/2009,03/2025,2,1416,108300
Visa,Barclays,4692492119582132,Carol K Petty,462,04/2011,04/2014,26,8999,88700
Master Card,GE Capital,5279236124602783,Donette Foley,433,03/2007,03/2016,5,3932,31200
Visa,Capital One,4185685247321851,Daniel T Salas,7,08/2013,08/2032,11,2961,160400
American Express,U.S. Bancorp,375799685663324,Todd V Kinsey,8461,12/2014,12/2024,17,3765,128700
Discover,Discover,6011694228133181,Susan Flores,747,10/2014,10/2021,12,9551,189700
American Express,USAA,371308163909672,Wade Best,1296,01/2015,01/2033,18,1976,49800
American Express,USAA,341280596307211,Sandra Pennington,2144,12/2014,12/2023,9,2228,137900
American Express,American Express,371294762590677,Brant T Embry,3270,10/2016,10/2025,2,8260,144100
Visa,Chase,4153440310289876,Douglas H Shaw,406,10/2014,10/2021,16,1673,157800
Visa,Citibank,4967172769858838,Andre N Haller,479,06/2010,06/2028,25,1287,150200
Visa,Barclays,4607244906353563,Jack K Marks,416,01/2007,01/2019,24,9768,60700
Visa,Chase,4250504053957304,Douglass Brower,200,06/2011,06/2012,21,1729,131000
Visa,Chase,4044783677975865,Chad K Haney,470,05/2011,05/2016,24,5509,28000
Visa,Barclays,4987861114017886,Robbin J Whitlock,822,11/2009,11/2027,11,9554,143700
Discover,Discover,6011745989436138,Gerald B Durham,151,02/2012,02/2013,13,8131,174300
Visa,Chase,4125674438868535,Mariah J Marsh,574,03/2008,03/2015,26,9639,125300
Diners Club International,Diners Club,30379304798756,Janice S Swanson,973,08/2010,08/2025,19,5278,37100
Master Card,Chase,5392673553203125,Sebastian P Ritter,589,04/2017,04/2025,3,2253,187800
Visa,Chase,4038931150562167,Katherine Mendoza,220,05/2010,05/2015,28,6521,65800
Discover,Discover,6011404818132100,Raymond O Blanks,234,07/2012,07/2015,12,7509,47400
Diners Club International,Diners Club,30323544509011,Sarah Z Nicholson,856,03/2010,03/2024,24,5048,198300
American Express,American Express,349024733345706,Evan M Everson,8652,12/2007,12/2027,17,5297,159400
Visa,Bank of America,4248406114679684,Philip Alston,308,06/2015,06/2023,19,2821,163500
American Express,USAA,375977543187112,Melda S Hampton,3919,11/2013,11/2017,9,4812,144500
Master Card,Citibank,5259213252767328,Sylvia A Wilkinson,361,01/2014,01/2021,18,7026,114500
Master Card,Bank of America,5193817568054384,Rosaline P Alvarado,560,04/2009,04/2013,8,196,26300
Master Card,Capital One,5294065049306480,Erica A James,50,12/2007,12/2016,27,8128,53400
Master Card,GE Capital,5268229491831799,Silas Z Eason,348,02/2012,02/2031,22,1384,150100
Diners Club International,Diners Club,30278900161627,Bryan K Stanton,89,02/2013,02/2018,19,2333,169100
Discover,Discover,6586533686061150,Richard B Carper,315,05/2010,05/2022,3,1710,75700
Master Card,Citibank,5328215252370497,Ellen A Chambers,554,06/2007,06/2019,23,3783,73600
Discover,Discover,6222564339266185,Janet H Liu,382,11/2011,11/2013,11,6326,12000
Diners Club International,Diners Club,30094703756418,Eugene E Wheeler,297,04/2015,04/2035,17,4287,103400
Diners Club International,Diners Club,30130858023756,Richie Strauss,250,06/2016,06/2019,10,8010,50000
Master Card,Capital One,5379206880683029,Florence Blake,865,12/2016,12/2031,9,902,105900
Diners Club International,Diners Club,30327900133951,Kenny C Meeks,689,12/2007,12/2024,15,9415,96600
Diners Club International,Diners Club,30479001770627,Charles A Oneal,330,03/2016,03/2032,15,4184,112700
Japan Credit Bureau,JCB,3575364723511233,Omar W Simon,646,09/2013,09/2017,18,3329,40800
Discover,Discover,6560870077397581,Eugene M Mercer,803,02/2011,02/2024,9,2409,125100
Discover,Discover,6011915505686116,Lily Duggan,198,09/2013,09/2016,3,5005,111400
American Express,USAA,342680885610044,Kevin G Petersen,5503,06/2014,06/2027,2,9583,88600
Japan Credit Bureau,JCB,3572551284792052,Bobbye F Dexter,325,04/2009,04/2025,9,3122,99800
Japan Credit Bureau,JCB,3569416508797912,Dawn G Wolfe,216,03/2017,03/2028,17,7563,35600
Diners Club International,Diners Club,30483244966380,Maryrose O Labonte,458,09/2013,09/2015,16,8441,164900
Master Card,Citibank,5363993156552982,Geraldine Gomez,188,09/2012,09/2020,10,5080,49900
Visa,Chase,4265476575940972,Randolph Y Jacoby,710,08/2014,08/2029,3,1721,87200
Discover,Discover,6011392257825054,Grace Q Morin,205,11/2009,11/2029,26,8996,125900
Visa,Chase,4340473197691975,Ed U Hearn,26,07/2017,07/2035,25,4956,164000
American Express,U.S. Bancorp,344736728732276,Bernice N Farmer,89,06/2007,06/2011,12,5596,50800
Visa,Cabela�s WFB,4995285201852007,Kasey E Dale,944,11/2012,11/2032,20,2490,138300
Japan Credit Bureau,JCB,3575562897132989,Peter N King,845,08/2008,08/2011,22,2237,49800
